ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
273,1565,-0.17259898477157448,-0.21624365482233535,"{'obs': [0.045162281916590725, 0.08230523494054098, 0.059876547149176396, 0.028487633249042736, 0.018938804411247068, 0.0075622242128661815, 0.0, 0.0, 0.021194665823340102, 0.03539637056452278, 0.040110720275392045, 0.04253372765605447, 0.03339767898954884, 0.03967055552779031, 0.005762914302776934, 0.010774144131278656, 0.007505271443885517, 0.015271447051136533, 0.01200232476941245, 0.014532069107237356, 0.0021297726771132117, 0.03603741390212659, 0.0, 0.017692176738274158, 0.001197955234078478, 0.006617302806979361, 0.006500712514967041, 0.005539944404157597, 0.007669717081270804, 0.042575129959637616, 0.04044535728252442, 0.06697469836087715, 0.004772562462917781, 0.007160261058738196, 0.0007580372250423011, 0.0, 0.0, 0.0, 0.011089608009024265, 0.05834821918464086, 0.0010029226272881095, 0.003861933328938394, 0.00016243654822335025, 0.0, 0.0, 0.0, 0.002041032148900165, 0.06493000983532554, 0.0003691739732348869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021297726771132117, 0.047180191656206016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04232904278055926]}",0.1523367128324063,0,77,197,{'lens': 0},0.0,29827
274,1565,-0.17258585858585948,-0.2161616161616165,"{'obs': [0.04515138134253707, 0.08230847286731434, 0.05988232779337574, 0.0284906151544438, 0.018940786805595865, 0.00756301577870204, 0.0, 0.0, 0.02118290023516707, 0.03538811873655367, 0.04011316974284236, 0.042538179817843975, 0.033401174847505564, 0.039674707990817244, 0.005763517528223396, 0.010775271900591606, 0.0074994327312861275, 0.015264965476323193, 0.01200183202767179, 0.014532328017470165, 0.0021299956082564695, 0.03604118607085032, 0.0, 0.017694028643517084, 0.0011919049551184857, 0.006612441489291395, 0.006496440037137723, 0.005540524290524286, 0.00767051989878075, 0.04257958645515859, 0.04044959084690214, 0.06698170884900828, 0.0047664961301324815, 0.00716017316017314, 0.0007542087542087542, 0.0, 0.0, 0.0, 0.011090768799102146, 0.05835432670745288, 0.0009978573614937251, 0.0038604661331933946, 0.00016161616161616162, 0.0, 0.0, 0.0, 0.002041245791245787, 0.06493680629838466, 0.0003673094582185491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021299956082564695, 0.04718513018048049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04233347351722965]}",0.15233801308578987,0,77,198,{'lens': 0},0.0,29827
275,1565,-0.17257286432160893,-0.2160804020100506,"{'obs': [0.045140590321991504, 0.08231167825211008, 0.059888050340648466, 0.028493567090946356, 0.01894274927638337, 0.007563799389102361, 0.0, 0.0, 0.021171252894111356, 0.03537994984152897, 0.040115594592529356, 0.042542587234288866, 0.03340463557121146, 0.039678818720547425, 0.005764114691102557, 0.010776388335539601, 0.007493652699215374, 0.015258549042965263, 0.012001344238109429, 0.01453258432559008, 0.0021302162988857246, 0.03604492032833059, 0.0, 0.01769586193664701, 0.001185915482982212, 0.006607629029067629, 0.006492210498784076, 0.005541098348887289, 0.007671314647773008, 0.042583998161779844, 0.040453781862894146, 0.06698864887997229, 0.004760490765515879, 0.007160086145010748, 0.0007504187604690116, 0.0, 0.0, 0.0, 0.011091917922948087, 0.058360372848126084, 0.0009928430028932542, 0.003859013683134275, 0.00016080402010050252, 0.0, 0.0, 0.0, 0.0020414572864321566, 0.06494353445528238, 0.0003654636820465966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021302162988857246, 0.04719001907134517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04233785972388326]}",0.1523393061604084,0,77,199,{'lens': 0},0.0,29827
276,1565,-0.17256000000000088,-0.21600000000000036,"{'obs': [0.04512990721165139, 0.08231485158305786, 0.05989371566244846, 0.028496489508083887, 0.018944692122462997, 0.007564575163398679, 0.0, 0.0, 0.021159722026466196, 0.03537186263545452, 0.04011799519371948, 0.042546950576569306, 0.033408061687680304, 0.0396828883429803, 0.005764705882352926, 0.010777493606138118, 0.007487930467465329, 0.015252196773940912, 0.01200086132644269, 0.014532838070628797, 0.002130434782608687, 0.03604861724323607, 0.0, 0.017697676896845642, 0.001179985905567301, 0.006602864693446101, 0.006488023255813965, 0.005541666666666663, 0.007672101449275343, 0.0425883657513349, 0.040457930968726234, 0.06699551951062664, 0.004754545454545443, 0.00715999999999998, 0.0007466666666666666, 0.0, 0.0, 0.0, 0.011093055555555571, 0.05836635852739255, 0.0009878787878787878, 0.0038575757575757463, 0.00016, 0.0, 0.0, 0.0, 0.0020416666666666626, 0.06495019533061112, 0.0003636363636363636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002130434782608687, 0.047194859073301204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04234220206847032]}",0.15234059207590137,0,77,200,{'lens': 0},0.0,29827
277,1565,-0.17254726368159293,-0.21592039800995064,"{'obs': [0.045119330400916646, 0.08231799333857331, 0.05989932461288726, 0.02849938284644393, 0.01894661563674084, 0.007565343218547771, 0.0, 0.0, 0.021148305893822484, 0.03536385589909225, 0.04012037190833061, 0.04255127050250865, 0.03341145371343801, 0.039686917471657625, 0.005765291191103292, 0.010778587879019235, 0.007482265173344637, 0.015245907711573518, 0.012000383219867164, 0.014533089290841258, 0.002130651092364257, 0.03605227737291859, 0.0, 0.017699473797738813, 0.0011741153289226876, 0.006598147764149165, 0.00648387767695301, 0.005542229329542759, 0.007672880421907009, 0.04259268988228741, 0.040462038789923174, 0.06700232177679687, 0.004748659300898094, 0.0071599147121534975, 0.0007429519071310115, 0.0, 0.0, 0.0, 0.011094181868435617, 0.05837228464766135, 0.000982963968038595, 0.003856152139734218, 0.0001592039800995025, 0.0, 0.0, 0.0, 0.0020418739635157503, 0.06495678992857341, 0.00036182722749886925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002130651092364257, 0.047199650916033786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04234650120564857]}",0.15234187085326323,0,77,201,{'lens': 0},0.0,29827
278,1565,-0.17253465346534744,-0.21584158415841623,"{'obs': [0.04510885831108027, 0.08232110398759854, 0.0599048780291633, 0.02850224753788952, 0.01894852010632286, 0.007566103669190435, 0.0, 0.0, 0.021137002792195044, 0.03535592843734743, 0.04012272509111389, 0.04255554765690404, 0.03341481215478228, 0.03969090670797181, 0.0057658707047175154, 0.010779671317515392, 0.0074766559712449426, 0.01523968091715036, 0.011999909847020108, 0.014533338023724883, 0.0021308652604390787, 0.03605590126369338, 0.0, 0.01770125290753403, 0.0011683028767993078, 0.006593477537122496, 0.006479773143427312, 0.0055427864214992895, 0.007673651681938362, 0.04259697120006217, 0.04046610593962312, 0.0670090566937971, 0.004742831425999731, 0.007159830268741139, 0.0007392739273927392, 0.0, 0.0, 0.0, 0.011095297029702987, 0.05837815209347204, 0.000978097809780978, 0.0038547426171188434, 0.00015841584158415842, 0.0, 0.0, 0.0, 0.002042079207920788, 0.06496331923348657, 0.00036003600360036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021308652604390787, 0.04720439531477893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04235075777711217]}",0.15234314251476644,0,77,202,{'lens': 0},0.0,29827
279,1565,-0.17252216748768562,-0.21576354679802998,"{'obs': [0.045098489394542765, 0.08232418398983532, 0.05991037673197849, 0.028505084005774065, 0.01895040581265777, 0.007566856627708541, 0.0, 0.0, 0.02112581105117477, 0.03534807907867399, 0.04012505508983036, 0.04255978267184725, 0.03341813750803448, 0.039694856641465166, 0.005766444508838003, 0.01078074408174065, 0.007471102032220122, 0.015233515470455506, 0.011999441137944945, 0.014533584306038225, 0.002131077318483607, 0.036059489451110774, 0.0, 0.01770301448915393, 0.0011625476902140895, 0.006588853322184759, 0.006475709048655562, 0.005543338024865116, 0.007674415343348715, 0.04260121033736625, 0.04047013301888267, 0.06701572525693526, 0.0047370609685880504, 0.007159746657283582, 0.0007356321839080459, 0.0, 0.0, 0.0, 0.011096401204159844, 0.05838396173193484, 0.0009732795939692491, 0.003853346981425788, 0.00015763546798029557, 0.0, 0.0, 0.0, 0.0020422824302134606, 0.06496978421027251, 0.00035826242722794446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002131077318483607, 0.04720909297067928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042354972411911114]}",0.15234440708388883,0,77,203,{'lens': 0},0.0,29827
280,1565,-0.17250980392156953,-0.21568627450980435,"{'obs': [0.045088222134049755, 0.08232723379597175, 0.059915821525942554, 0.028507892665149942, 0.018952273031675668, 0.007567602204280391, 0.0, 0.0, 0.021114729033105677, 0.03534030667449735, 0.04012736224542215, 0.042563976167036124, 0.03342143025978422, 0.03969876785012035, 0.005767012687427897, 0.010781806328669583, 0.007465602543577898, 0.015227410469316483, 0.011998977024056792, 0.014533828173819083, 0.002131287297527698, 0.03606304246022016, 0.0, 0.01770475880036579, 0.0011568489270267657, 0.006584274442687589, 0.006471684797950201, 0.005543884220354806, 0.007675171517882496, 0.04260540791450068, 0.04047412061697301, 0.06702232844200344, 0.004731347084288249, 0.007159663865546198, 0.0007320261437908495, 0.0, 0.0, 0.0, 0.011097494553376925, 0.05838971441315781, 0.0009685086155674391, 0.0038519650284356056, 0.00015686274509803922, 0.0, 0.0, 0.0, 0.0020424836601307147, 0.0649761858049331, 0.00035650623885918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002131287297527698, 0.04721374457112964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04235914572676104]}",0.15234566458524354,0,77,204,{'lens': 0},0.0,29827
281,1565,-0.17249756097561067,-0.21560975609756142,"{'obs': [0.045078055041951795, 0.08233025384790196, 0.0599212131999655, 0.02851067392297093, 0.01895412203392266, 0.007568340506934467, 0.0, 0.0, 0.021103755132286038, 0.035332610098654134, 0.04012964689217889, 0.04256812875007681, 0.033424690887126636, 0.039702640900642315, 0.005767575322812036, 0.010782858212213841, 0.007460156708483402, 0.015221365029164184, 0.011998517438109013, 0.01453406966240208, 0.0021314952279957496, 0.03606656080582603, 0.0, 0.01770648609390729, 0.0011512057615290742, 0.006579740235185513, 0.006467699808227332, 0.005544425087108012, 0.007675920315103753, 0.04260956453966307, 0.04047806931166734, 0.06702886720575388, 0.004725688945201128, 0.007159581881533081, 0.0007284552845528454, 0.0, 0.0, 0.0, 0.011098577235772377, 0.058395410970661525, 0.0009637841832963784, 0.00385059655791362, 0.00015609756097560975, 0.0, 0.0, 0.0, 0.002042682926829264, 0.06498252494501162, 0.0003547671840354767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021314952279957496, 0.04721835079011218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04236327832634414]}",0.15234691504451287,0,77,205,{'lens': 0},0.0,29827
282,1565,-0.1724854368932048,-0.2155339805825247,"{'obs': [0.04506798665948586, 0.08233324457893965, 0.05992655252763872, 0.028513428178288804, 0.01895595308469153, 0.0075690716416016105, 0.0, 0.0, 0.021092887774192805, 0.03532498824684824, 0.04013190935789917, 0.04257224101677729, 0.03342791985789291, 0.03970647634873203, 0.005768132495716718, 0.010783899883296507, 0.00745476374557429, 0.015215378282605595, 0.011998062314160726, 0.014534308806435728, 0.002131701139721393, 0.0360700449927367, 0.0, 0.017708196617608578, 0.0011456173840459231, 0.006575250049115496, 0.006463753507725073, 0.005544960702727692, 0.007676661842449075, 0.042613680809241355, 0.04048197966951999, 0.06703534248636112, 0.004720085739503203, 0.007159500693481256, 0.0007249190938511326, 0.0, 0.0, 0.0, 0.011099649406688263, 0.05840105222178171, 0.000959105619299794, 0.0038492413735132067, 0.0001553398058252427, 0.0, 0.0, 0.0, 0.002042880258899672, 0.06498880254004084, 0.000353045013239188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002131701139721393, 0.04722291228852208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042367370803601194]}",0.15234815848838473,0,77,206,{'lens': 0},0.0,29827
283,1565,-0.17247342995169174,-0.21545893719806808,"{'obs': [0.04505801555607756, 0.08233620641402528, 0.059931840267604945, 0.028516155822444184, 0.018957766444148618, 0.00756979571216569, 0.0, 0.0, 0.02108212541472849, 0.03531744003612259, 0.04013414996404727, 0.04257631355143236, 0.03343111763087401, 0.03971027473935227, 0.005768684285308311, 0.010784931489924267, 0.007449422888587005, 0.015209449379008927, 0.011997611587545271, 0.014534545639899001, 0.002131905061961764, 0.03607349551600573, 0.0, 0.01770989061451082, 0.0011400830005481167, 0.006570803246485769, 0.006459845335730082, 0.005545491143317229, 0.0076773962052789834, 0.04261775730809908, 0.04048585224613734, 0.06704175520387069, 0.004714536671058398, 0.007159420289855052, 0.0007214170692431562, 0.0, 0.0, 0.0, 0.011100711218464863, 0.058406638968060164, 0.0009544722588200849, 0.00384789928268188, 0.00015458937198067633, 0.0, 0.0, 0.0, 0.002043075684380028, 0.064995019481978, 0.00035133948177426435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002131905061961764, 0.04722742971448358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042371423740015186]}",0.15234939494449215,0,77,207,{'lens': 0},0.0,29827
284,1565,-0.1724615384615394,-0.21538461538461584,"{'obs': [0.04504814032866357, 0.0823391397699274, 0.05993707716391765, 0.02851885723925192, 0.01895956236745708, 0.007570512820512807, 0.0, 0.0, 0.021071466539489794, 0.03530996440434622, 0.04013636902590548, 0.04258034692710037, 0.033434284656037976, 0.03971403660698579, 0.005769230769230754, 0.010785953177257529, 0.007444133385993829, 0.015203577484100688, 0.011997165194839583, 0.014534780196117435, 0.0021321070234113625, 0.03607691286116639, 0.0, 0.017711568322981312, 0.0011346018322762508, 0.006566399201573635, 0.006455974742311966, 0.005546016483516483, 0.007678123506927836, 0.042621794609852395, 0.040489687586441066, 0.06704810626063498, 0.004709040959040947, 0.007159340659340639, 0.0007179487179487179, 0.0, 0.0, 0.0, 0.011101762820512843, 0.058412171995624394, 0.0009498834498834498, 0.0038465700965700854, 0.00015384615384615385, 0.0, 0.0, 0.0, 0.0020432692307692265, 0.0650011766456273, 0.00034965034965034965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021321070234113625, 0.04723190370365698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04237543770588673]}",0.1523506244413556,0,77,208,{'lens': 0},0.0,29827
285,1565,-0.17244976076555116,-0.21531100478468948,"{'obs': [0.04503835960103345, 0.08234204505543812, 0.05994226394639004, 0.028521532805181108, 0.018961341104896567, 0.00757122306657909, 0.0, 0.0, 0.021060909663057212, 0.03530256030971605, 0.040138566852721984, 0.042584341705872025, 0.03343742137474105, 0.039717762475885966, 0.0057697720236419775, 0.010786965087678511, 0.007438894500650348, 0.015197761779574345, 0.011996723073834425, 0.014535012507778756, 0.0021323070522155105, 0.03608029750445949, 0.0, 0.01771322997682529, 0.0011291731153754076, 0.006562037300631953, 0.006452141188065316, 0.005546536796536796, 0.007678843848752296, 0.04262579327713918, 0.0404934862249237, 0.06705439654173645, 0.004703597837569118, 0.007159261790840718, 0.0007145135566188197, 0.0, 0.0, 0.0, 0.011102804359383331, 0.05841765207555644, 0.0009453385529940554, 0.003845253629942614, 0.00015311004784688995, 0.0, 0.0, 0.0, 0.002043460925039868, 0.06500727488905028, 0.0003479773814702044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021323070522155105, 0.04723633487953686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042379413260601614]}",0.15235184700832802,0,77,209,{'lens': 0},0.0,29827
286,1565,-0.17243809523809617,-0.21523809523809573,"{'obs': [0.04502867202319028, 0.082344922671563, 0.059947401330934125, 0.02852418288953002, 0.018963102901979483, 0.0075719265483971225, 0.0, 0.0, 0.02105045332830494, 0.03529522673027282, 0.04014074374785452, 0.04258829843913157, 0.03344052821993266, 0.03972145286032042, 0.005770308123249284, 0.010787967360857388, 0.007433705509452996, 0.015192001462710157, 0.011996285163505508, 0.014535242606948063, 0.002132505175983428, 0.036083649913054565, 0.0, 0.01771487580539457, 0.0011237961005402866, 0.006557716941604, 0.0064483441438591095, 0.005547052154195012, 0.007679557330178429, 0.04262975386188037, 0.04049724868589698, 0.06706062691539887, 0.0046982065553494, 0.0071591836734693675, 0.000711111111111111, 0.0, 0.0, 0.0, 0.011103835978836003, 0.05842307996425102, 0.0009408369408369408, 0.003843949701092547, 0.0001523809523809524, 0.0, 0.0, 0.0, 0.0020436507936507893, 0.06501331505396447, 0.0003463203463203463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002132505175983428, 0.047240723853741694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04238335095289064]}",0.15235306267554213,0,77,210,{'lens': 0},0.0,29827
287,1565,-0.17242654028436114,-0.21516587677725169,"{'obs': [0.04501907627072951, 0.08234777301170568, 0.05995249001989011, 0.028526807854596003, 0.018964847999563987, 0.007572623362141051, 0.0, 0.0, 0.02104009610573041, 0.035287962663430955, 0.04014290000890998, 0.04259221766781046, 0.033443605616354684, 0.03972510826480764, 0.005770839141343726, 0.010788960133816562, 0.007428565703006329, 0.01518629574600582, 0.011995851403985397, 0.014535470525082592, 0.002132701421800939, 0.03608697054526485, 0.0, 0.017716506033693045, 0.0011184700526704274, 0.006553437533846455, 0.006444583090593246, 0.005547562626946514, 0.007680264048747442, 0.042633676905533976, 0.04050097548373306, 0.06706679823338677, 0.004692866375330818, 0.0071591062965470345, 0.0007077409162717219, 0.0, 0.0, 0.0, 0.011104857819905238, 0.05842845640376367, 0.0009363779979893724, 0.0038426581317576466, 0.00015165876777251184, 0.0, 0.0, 0.0, 0.0020438388625592372, 0.06501929796613067, 0.00034467901766479966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002132701421800939, 0.047245071226295295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04238725132108214]}",0.15235427147386052,0,77,211,{'lens': 0},0.0,29827
288,1565,-0.17241509433962357,-0.21509433962264202,"{'obs': [0.04500957104423536, 0.082350596461847, 0.059957530702346516, 0.028529408055840613, 0.018966576633963728, 0.007573313602170414, 0.0, 0.0, 0.021029836592802813, 0.035280767125521556, 0.040145035927880005, 0.042596099922633884, 0.03344665398073499, 0.03972872918434686, 0.005771365149833503, 0.0107899435409931, 0.0074234743852997255, 0.015180643856817562, 0.011995421736536229, 0.014535696293046038, 0.0021328958162428135, 0.03609025985075617, 0.0, 0.01771812088247927, 0.0011131942505351895, 0.006549198497860208, 0.006440857518961967, 0.005548068283917342, 0.007680964100160143, 0.04263756293934179, 0.040504667123099004, 0.06707291133139363, 0.004687576574369015, 0.007159029649595667, 0.0007044025157232703, 0.0, 0.0, 0.0, 0.011105870020964387, 0.05843378212214885, 0.0009319611206403659, 0.003841378747039113, 0.0001509433962264151, 0.0, 0.0, 0.0, 0.0020440251572327, 0.06502522443572925, 0.00034305317324185246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021328958162428135, 0.047249377585900275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0423911148933473]}",0.1523554734348278,0,77,212,{'lens': 0},0.0,29827
289,1565,-0.17240375586854553,-0.21502347417840428,"{'obs': [0.045000155068694196, 0.08235339340071939, 0.05996252405445121, 0.02853198384205006, 0.01896828903705455, 0.007573997361072741, 0.0, 0.0, 0.021019673413329935, 0.0352736391513484, 0.040147151791272845, 0.04259994572436038, 0.03344967372197558, 0.03973231610464159, 0.005771886219276427, 0.010790917714299438, 0.0074184308733931835, 0.015175045037011354, 0.011994996103523205, 0.014535919941122506, 0.0021330883853847636, 0.03609351827074992, 0.0, 0.017719720568366095, 0.00110796798644817, 0.006544999265028761, 0.0064371669292239385, 0.005548569192935391, 0.007681657578320143, 0.04264141248456924, 0.040508324099184506, 0.06707896702941922, 0.004682336442899811, 0.0071589537223339834, 0.0007010954616588419, 0.0, 0.0, 0.0, 0.011106872717788239, 0.05843905783378862, 0.0009275857163181107, 0.0038401113753226317, 0.00015023474178403755, 0.0, 0.0, 0.0, 0.0020442097026604025, 0.06503109525772598, 0.0003414425949637217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021330883853847636, 0.0472536435102038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042394942187938614]}",0.15235666859062497,0,77,213,{'lens': 0},0.0,29827
290,1565,-0.17239252336448693,-0.2149532710280379,"{'obs': [0.04499082709292445, 0.08235616419997614, 0.05996747073971381, 0.02853453555549119, 0.01896998543637817, 0.007574674729704952, 0.0, 0.0, 0.021009605216842784, 0.0352665777937563, 0.040149247880241455, 0.04260375558401466, 0.033452665241335416, 0.03973586950231674, 0.005772402418911474, 0.01079188278318235, 0.007413434497111937, 0.015169498542623894, 0.011994574448388804, 0.014536141499030033, 0.002133279154815107, 0.036096746238220366, 0.0, 0.01772130530391753, 0.0011027905659507485, 0.006540839277363963, 0.006433510830978789, 0.00554906542056075, 0.007682344575375844, 0.042645226052738495, 0.040511946897923416, 0.06708496613213616, 0.004677145284621908, 0.007158878504672877, 0.0006978193146417444, 0.0, 0.0, 0.0, 0.011107866043613735, 0.05844428423971213, 0.0009232512036250354, 0.0038388558482016313, 0.00014953271028037384, 0.0, 0.0, 0.0, 0.0020443925233644814, 0.0650369112122274, 0.0003398470688190314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002133279154815107, 0.04725786956605589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0423987337134216]}",0.15235785697402607,0,77,214,{'lens': 0},0.0,29827
291,1565,-0.17238139534883815,-0.2148837209302331,"{'obs': [0.044981585889022326, 0.0823589092243561, 0.05997237140929955, 0.028537063532063107, 0.018971666055242968, 0.007575345797233608, 0.0, 0.0, 0.020999630677997375, 0.035259582123211564, 0.04015132447070803, 0.04260753000311402, 0.03345562893260818, 0.039739389845129786, 0.0057729138166894515, 0.010792838874680306, 0.0074084845987495845, 0.015164003643533062, 0.01199415671562775, 0.01453636099593377, 0.0021334681496460984, 0.03609994417808643, 0.0, 0.017722875297742906, 0.001097661307504466, 0.006536717987258838, 0.006429888742949874, 0.005549557032115174, 0.007683025181761259, 0.04264900414585501, 0.04051553599620895, 0.06709090942924642, 0.004672002416188451, 0.007158803986710943, 0.0006945736434108527, 0.0, 0.0, 0.0, 0.011108850129198995, 0.05844946202790612, 0.0009189570119802678, 0.003837612000402687, 0.00014883720930232558, 0.0, 0.0, 0.0, 0.002044573643410848, 0.06504267306482649, 0.00033826638477801266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021334681496460984, 0.047262056309760526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04240248996890009]}",0.15235903861835653,0,77,215,{'lens': 0},0.0,29827
292,1565,-0.1723703703703713,-0.21481481481481537,"{'obs': [0.04497243025182301, 0.08236162883184364, 0.05997722670231505, 0.028539568101444538, 0.018973331112821977, 0.007576010651174036, 0.0, 0.0, 0.020989748495993128, 0.0352526512273941, 0.0401533818334851, 0.04261126947388839, 0.033458565182295084, 0.03974287759217605, 0.005773420479302817, 0.010793786113479207, 0.007403580532779477, 0.015158559623137516, 0.01199374285076263, 0.014536578460458768, 0.002133655394524951, 0.03610311250739818, 0.0, 0.017724430754588415, 0.0010925795421919454, 0.006532634857247278, 0.006426300192773078, 0.005550044091710761, 0.007683699486235699, 0.04265274725662786, 0.040519091862102945, 0.0670967976958279, 0.004666907166907154, 0.007158730158730138, 0.000691358024691358, 0.0, 0.0, 0.0, 0.011109825102880689, 0.05845459187361684, 0.000914702581369248, 0.0038363796697129917, 0.00014814814814814815, 0.0, 0.0, 0.0, 0.002044753086419749, 0.06504838156693855, 0.00033670033670033666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002133655394524951, 0.047266204287319744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04240621144423526]}",0.15236021355745386,0,77,216,{'lens': 0},0.0,29827
293,1565,-0.17235944700460926,-0.2147465437788024,"{'obs': [0.04496335899837667, 0.08236432337382439, 0.05998203724608617, 0.028542049587237203, 0.018974980824248186, 0.007576669377428377, 0.0, 0.0, 0.02097995739400735, 0.03524578421080076, 0.04015542023439326, 0.04261497447949432, 0.03346147436977289, 0.03974633319408825, 0.005773922472214677, 0.010794724621966597, 0.007398721665574071, 0.015153165778045154, 0.01199333280032023, 0.014536793920702428, 0.0021338409136445516, 0.036106251635518116, 0.0, 0.01772597187542613, 0.0010875446134260838, 0.0065285893597703875, 0.006422744716791461, 0.005550526662277818, 0.007684367575922355, 0.042656455868683905, 0.040522614955039386, 0.06710263169267128, 0.004661858878448728, 0.007158657011191553, 0.0006881720430107526, 0.0, 0.0, 0.0, 0.011110791090629832, 0.05845967443964358, 0.0009104873621002653, 0.0038351586969098375, 0.00014746543778801843, 0.0, 0.0, 0.0, 0.0020449308755760326, 0.06505403745612792, 0.00033514872224549644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021338409136445516, 0.04727031403467104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04240989862025858]}",0.15236138182562964,0,77,217,{'lens': 0},0.0,29827
294,1565,-0.17234862385321198,-0.21467889908256937,"{'obs': [0.04495437096743902, 0.08236699319523651, 0.05998680365642819, 0.028544508307105164, 0.01897661540070718, 0.0075773220603225855, 0.0, 0.0, 0.020970256118645298, 0.03523898019435965, 0.040157439934375656, 0.04261864549422314, 0.03346435686745733, 0.03974975709323061, 0.005774419859686979, 0.010795654520284376, 0.007393907375132017, 0.015147821417770154, 0.011992926511808494, 0.014537007404246608, 0.00213402473075388, 0.0361093619642975, 0.0, 0.017727498857540568, 0.0010825558766672486, 0.006524580976949248, 0.006419221859855545, 0.0055510048055919655, 0.007685029536345831, 0.042660130456776135, 0.04052610572602229, 0.06710841216660784, 0.004656856904563314, 0.007158584534731303, 0.0006850152905198777, 0.0, 0.0, 0.0, 0.011111748216106046, 0.058464710376624214, 0.0009063108145676953, 0.0038339489256920337, 0.0001467889908256881, 0.0, 0.0, 0.0, 0.0020451070336391392, 0.06505964145642563, 0.0003336113427856547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00213402473075388, 0.047274386077918194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04241355196897894]}",0.15236254345763386,0,77,218,{'lens': 0},0.0,29827
295,1565,-0.17233789954337997,-0.2146118721461193,"{'obs': [0.04494546501897568, 0.08236963863471793, 0.059991526537908645, 0.028546944572910404, 0.01897823504952728, 0.007577968782642419, 0.0, 0.0, 0.020960643439405274, 0.03523223831505499, 0.04015944118960935, 0.0426222829837033, 0.033467213040962, 0.03975314972388765, 0.005774912704807935, 0.010796575926380078, 0.007389137050812722, 0.015142525864438304, 0.011992523933694125, 0.014537218938169378, 0.0021342068691681468, 0.03611244388824786, 0.0, 0.017729011894612862, 0.00107761269914822, 0.006520609200363918, 0.006415731175129091, 0.005551478582300504, 0.007685685451468636, 0.042663771486986246, 0.040529564617818134, 0.0671141398508281, 0.0046519006108047085, 0.007158512720156535, 0.0006818873668188736, 0.0, 0.0, 0.0, 0.011112696600710332, 0.05846970032331278, 0.0009021724090217241, 0.003832750202613205, 0.00014611872146118722, 0.0, 0.0, 0.0, 0.0020452815829528114, 0.06506519427863845, 0.00033208800332088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021342068691681468, 0.04727842093355579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04241717195378405]}",0.15236369848862036,0,77,219,{'lens': 0},0.0,29827
