ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
1115,1285,-0.1663452041785367,-0.24563152896486237,"{'obs': [0.027396063051681005, 0.08666749535987447, 0.0447183419305825, 0.04697660374067494, 0.017282879724348086, 0.007489385985745796, 0.0042824813144667125, 0.008258494593806998, 0.007938705367397287, 0.03320733898248336, 0.019330684098968386, 0.025937686774763023, 0.020013222355001012, 0.0025081289746322357, 0.0027385454111103625, 0.01550016051094733, 0.004548616108696946, 0.017797126891194885, 0.020019880893499126, 0.018409126192426437, 0.022270879764752692, 0.020678429610210613, 0.002266738499529491, 0.003459787392743924, 0.002837466948887382, 0.010159081587117003, 0.024030668432817148, 0.020329086753398548, 0.018208809910899383, 0.03293569850743394, 0.008587647069105347, 0.02099300449401615, 0.0027763812077537483, 0.00980467800653924, 0.00923746410451439, 0.010185327028736741, 0.01893266869741771, 0.04074386183317951, 0.013898481862304777, 0.02351194848273793, 0.0, 0.0056406299461854575, 0.0034595034595034484, 0.0014143812291960395, 0.004969648249375293, 0.031345471650016485, 0.03873188326795277, 0.08024163697724758, 0.0, 1.2662234884457106e-05, 1.2662234884457106e-05, 1.2662234884457106e-05, 0.0, 0.0029277252961463452, 0.001747981956315284, 0.03831573250759717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024841305543059746, 0.0024841305543059746, 0.03933007919080348]}",0.1316323956122381,0,63,1053,{'lens': 0},0.0,26473
1116,1285,-0.1663595825426937,-0.24554079696394693,"{'obs': [0.02739317690740583, 0.08666309194356422, 0.04470675373494738, 0.046964435121993185, 0.017282589342297098, 0.007488403298933147, 0.00428091499343531, 0.00825904117053599, 0.007936635038725532, 0.03320920818618505, 0.019342604371551178, 0.02592689452394053, 0.020019652298515996, 0.002506878829675731, 0.002735947170682364, 0.0155051312774179, 0.004546797287860771, 0.017790506005577328, 0.020027515636678973, 0.01839597280376707, 0.022281295169295744, 0.020683974293385875, 0.0022645878937424613, 0.0034623900683853404, 0.0028347748550079824, 0.010154713915360304, 0.02403665416246133, 0.0203339638035449, 0.018214783132356742, 0.032940716893585395, 0.008586163352269202, 0.020995587543687026, 0.002773747069985481, 0.009800646581063926, 0.009235476811381888, 0.010178160284826526, 0.018926072550277756, 0.04074344337766452, 0.013896710142085596, 0.02352189533172802, 0.0, 0.005640549230444822, 0.003462998102466782, 0.0014130393115212804, 0.004969586255040113, 0.03135035710446569, 0.03873571378709456, 0.08025216589149953, 0.0, 1.265022137887413e-05, 1.265022137887413e-05, 1.265022137887413e-05, 0.0, 0.0029249475681613867, 0.001746323529411759, 0.03832076484331404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002481773694197525, 0.002481773694197525, 0.03933414914826303]}",0.131625659190115,0,63,1054,{'lens': 0},0.0,26473
1117,1285,-0.1663379146919423,-0.24563981042654037,"{'obs': [0.027395355769816533, 0.08666981717170222, 0.044719648096131125, 0.04697755916906598, 0.017280591743943766, 0.0074884016190441514, 0.00428116574182585, 0.008255521183213637, 0.007937918211977733, 0.03320804641863167, 0.019329726622333943, 0.02593821692136762, 0.020011814705876166, 0.0025072904862074017, 0.0027376623435494464, 0.015499051445961491, 0.004547908337112435, 0.017797611795947337, 0.02001993608512884, 0.018410582804720393, 0.02227131383933764, 0.020678294856647197, 0.0022667498526540365, 0.0034591081820645963, 0.0028375086743381794, 0.010159818814795787, 0.024031447564955025, 0.020329304779838516, 0.018208848533665035, 0.03293534270700066, 0.008587159979463277, 0.020990322699067972, 0.002776693615834951, 0.009805489693990836, 0.009237893544943566, 0.010185337424840582, 0.018933237287447065, 0.040745133237161696, 0.013899208470208604, 0.023510041669340228, 0.0, 0.0056411269088993765, 0.0034597156398104155, 0.0014143329024845566, 0.004969878379706215, 0.03134700560685637, 0.038733789389055806, 0.08024333544144417, 0.0, 1.263823064770932e-05, 1.263823064770932e-05, 1.263823064770932e-05, 0.0, 0.002928054733991373, 0.001748053486797557, 0.03831548621223692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024844100773259983, 0.0024844100773259983, 0.039330404350970204]}",0.13163724032991508,0,63,1055,{'lens': 0},0.0,26473
1118,1285,-0.16631628787878708,-0.24573863636363646,"{'obs': [0.027397530505593886, 0.0866765296626657, 0.04473251803617626, 0.046990658359989015, 0.017278597928920652, 0.007488399942336764, 0.004281416015314135, 0.00825200786253394, 0.007939198954977559, 0.03320688685139562, 0.019316873262793258, 0.025949517874860193, 0.02000399195716179, 0.00250770136308655, 0.0027393742679830686, 0.015492983129337388, 0.004549017282104152, 0.01780470412838104, 0.020012370888789977, 0.018425165135217365, 0.02226135141341354, 0.02067262617641749, 0.002268907716946461, 0.003455832511437641, 0.0028402373159802513, 0.010164914045861128, 0.024026250828428845, 0.020324654580040666, 0.01820292517474358, 0.0329299786987996, 0.008588154719105845, 0.02098506782574555, 0.0027796345811051605, 0.009810323634355383, 0.009240305701358349, 0.010192500971786431, 0.0189403884550384, 0.040746819896167394, 0.013901702066649561, 0.023498210457070595, 0.0, 0.005641703493265949, 0.003456439393939383, 0.0014156240434649479, 0.004970169951105903, 0.0313436604567804, 0.038731868635710306, 0.08023452171572604, 0.0, 1.2626262626262626e-05, 1.2626262626262626e-05, 1.2626262626262626e-05, 0.0, 0.0029311560150375904, 0.001749780167748912, 0.03831021757856714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024870414673046066, 0.0024870414673046066, 0.039326666646096485]}",0.13164881301134748,0,63,1056,{'lens': 0},0.0,26473
1119,1285,-0.16633065279091688,-0.24564806054872287,"{'obs': [0.02739465116451541, 0.08667213019710866, 0.04472094931876376, 0.04697851098183397, 0.017278312421932653, 0.007487420977476666, 0.004279855147700184, 0.008252559024883638, 0.007937134035386633, 0.033208751177632764, 0.019328772769073712, 0.025938745061740983, 0.02001041238371111, 0.002506455170870268, 0.0027367826177768406, 0.015497946578004929, 0.004547203243944516, 0.017798094865677076, 0.020019991067897137, 0.018412033904763474, 0.022271746271256224, 0.02067816061303104, 0.0022667611628150075, 0.003458431541718965, 0.0028375502418875546, 0.010160553252587424, 0.024032223748626912, 0.020329521981202078, 0.018208887010270743, 0.03293498825302123, 0.008586674733112188, 0.020987651052823478, 0.0027770048416717596, 0.009806298309777523, 0.009238321360243402, 0.010185347781602497, 0.018933803725763917, 0.04074639982977592, 0.013899932328413647, 0.023508142071887266, 0.0, 0.005641621990959695, 0.0034599270171644706, 0.001414284758655615, 0.004970107639156035, 0.03134853375875079, 0.03873568829683395, 0.08024502747815089, 0.0, 1.261431725007884e-05, 1.261431725007884e-05, 1.261431725007884e-05, 0.0, 0.0029283829251463534, 0.001748124746587371, 0.03831524084893101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024846885425484056, 0.0024846885425484056, 0.03933072828063487]}",0.1316420669993689,0,63,1057,{'lens': 0},0.0,26473
1120,1285,-0.16634499054820334,-0.24555765595463144,"{'obs': [0.02739177726642574, 0.08666773904812165, 0.04470940247038229, 0.04696638656658659, 0.01727802745465541, 0.007486443863211767, 0.004278297230686638, 0.008253109145338536, 0.007935073019235387, 0.033210611979623716, 0.019340649781013367, 0.02592799261310782, 0.02001682067334824, 0.002505211334404867, 0.0027341958667203405, 0.015502900643971773, 0.004545392634968546, 0.017791498096853462, 0.020027596842128858, 0.01839892749705146, 0.02228212147908408, 0.020683684587571596, 0.0022646186664418365, 0.0034610256588995677, 0.002834868247330005, 0.010156200702779266, 0.02403818537786052, 0.02033438018122708, 0.018214837575787457, 0.03293998833738611, 0.008585197544823623, 0.020990229396674418, 0.002774380073390406, 0.009802280594508883, 0.009236340770245873, 0.01017820811351721, 0.018927231443992786, 0.0407459805574608, 0.013898165935618633, 0.023518054912384817, 0.0, 0.005641540642722073, 0.0034634080475290196, 0.0014129480055756003, 0.004970045444998133, 0.03135339784843011, 0.038739500737426165, 0.08025551338091141, 0.0, 1.260239445494644e-05, 1.260239445494644e-05, 1.260239445494644e-05, 0.0, 0.0029256150773910162, 0.0017464724547663999, 0.03832025462350968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024823400656650892, 0.0024823400656650892, 0.03933478223722517]}",0.13163534615473504,0,63,1058,{'lens': 0},0.0,26473
1121,1285,-0.16632341831916822,-0.24565627950897082,"{'obs': [0.02739394922061297, 0.08667443448587522, 0.04472224562648561, 0.04697945919946403, 0.017276041709258692, 0.007486444039937764, 0.004278549503882831, 0.008249608055064802, 0.007936352820746775, 0.03320945327465464, 0.019327822518658652, 0.025939271207249856, 0.020009015358324767, 0.0025056230106430006, 0.0027359062148589, 0.015496845883298437, 0.004546500814018025, 0.01779857611078083, 0.020020045842987364, 0.018413479523786563, 0.022272177069815345, 0.020678026876472924, 0.002266772430255824, 0.0034577574571442327, 0.0028375916524301333, 0.010161284916298639, 0.024032997000538, 0.020329738362163893, 0.018208925341544602, 0.032934635137867034, 0.008586191319608506, 0.020984989497782932, 0.002777314891962442, 0.009807103871302505, 0.009238747559621422, 0.010185358099245388, 0.018934368024559268, 0.040747661638282064, 0.013900653452498935, 0.02350624964949551, 0.0, 0.005642115203021674, 0.003460137596114922, 0.0014142367966730528, 0.004970336032658926, 0.03135005613858895, 0.0387375800321559, 0.08024671312378412, 0.0, 1.2590494176896442e-05, 1.2590494176896442e-05, 1.2590494176896442e-05, 0.0, 0.002928709876674686, 0.0017481957372183943, 0.038314996412398675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024849659559663846, 0.0024849659559663846, 0.03933105098676918]}",0.13164687572120942,0,63,1059,{'lens': 0},0.0,26473
1122,1285,-0.166301886792452,-0.2457547169811322,"{'obs': [0.02739611707677343, 0.08668111729072737, 0.04473506455021892, 0.04699250716699641, 0.017274059710551404, 0.007486444216330317, 0.004278801301091861, 0.008246113570621771, 0.00793763020753833, 0.03320829675592135, 0.019315019458685738, 0.025950528521025584, 0.020001224770310775, 0.002506033910133515, 0.0027376133359254995, 0.015490802546701841, 0.004547606902163636, 0.01780564076996494, 0.020012509091014066, 0.018428004093867446, 0.022262251423582968, 0.020672379840300854, 0.002268922130364502, 0.0034544954218073045, 0.002840309919030073, 0.010166359536962315, 0.02402781841260665, 0.020325105301249875, 0.018203024262460697, 0.03292929203872441, 0.008587183219346628, 0.020979759485493125, 0.002780244173140946, 0.009811918047573875, 0.009241149807884944, 0.010192494594434455, 0.018941491139879398, 0.040749339547252725, 0.013903136275951161, 0.02349446666068712, 0.0, 0.005642688679245238, 0.0034568733153638705, 0.0014155231560891892, 0.004970626072041113, 0.03134672073386069, 0.03873566295085783, 0.08023792947091554, 0.0, 1.2578616352201257e-05, 1.2578616352201257e-05, 1.2578616352201257e-05, 0.0, 0.0029317988367144237, 0.0017499157681940642, 0.03830974812244071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002487586891757677, 0.002487586891757677, 0.039327326776408385]}",0.13165839690419595,0,63,1060,{'lens': 0},0.0,26473
1123,1285,-0.16628039585296805,-0.24585296889726685,"{'obs': [0.027398280846494375, 0.0866877874983979, 0.04474785931009976, 0.04700553053892553, 0.0172720814479397, 0.007486444392390366, 0.004279052623659592, 0.008242625673331321, 0.007938905186437724, 0.03320714241724222, 0.019302240532661878, 0.025961764614605694, 0.019993448867665332, 0.0025064440350726805, 0.002739317239044754, 0.01548477060188017, 0.0045487109053174565, 0.01781269211216661, 0.020004986545924787, 0.018442501284928386, 0.022252344487334062, 0.020666743448871806, 0.0022710677782580833, 0.0034512395354531033, 0.0028430230616590417, 0.010171424591894298, 0.024022649586386766, 0.020320480973721185, 0.018197134306994295, 0.03292395901139921, 0.008588173249339718, 0.020974539331850426, 0.002783167932583015, 0.009816723149054912, 0.009243547527876525, 0.010199617637229198, 0.018948600828026442, 0.04075101429334125, 0.013905614419246079, 0.023482705882979224, 0.0, 0.005643261074458013, 0.0034536151878281833, 0.0014168070906996403, 0.004970915564694965, 0.0313433916164175, 0.03873374948328512, 0.08022916237535681, 0.0, 1.2566760917373547e-05, 1.2566760917373547e-05, 1.2566760917373547e-05, 0.0, 0.002934881974020816, 0.001751632556887028, 0.03830450972558351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00249020288704795, 0.00249020288704795, 0.03932360958623677]}",0.13166990968613315,0,63,1061,{'lens': 0},0.0,26473
1124,1285,-0.1662947269303193,-0.24576271186440687,"{'obs': [0.02739541435509998, 0.0866833981453569, 0.04473633061369775, 0.04699342634788145, 0.017271803421192684, 0.007485471877976829, 0.004277501330179092, 0.008243183075207813, 0.007936850265308656, 0.03320899772540307, 0.019314097793366746, 0.025951030989175613, 0.019999848993797278, 0.0025052048939760737, 0.002736737844281058, 0.015489718415222023, 0.004546905696317504, 0.01780610644487671, 0.020012577801724347, 0.018429415553535285, 0.022262698886266072, 0.020672257368107273, 0.002268929296357652, 0.0034538306540814875, 0.0028403460154616225, 0.010167078199204713, 0.02402859777649166, 0.020325329388630728, 0.018203073526410454, 0.032928950648404544, 0.00858670021381662, 0.02097712031067836, 0.002780547247147438, 0.009812710750190978, 0.009241569476666527, 0.010192491423773585, 0.018942039367370964, 0.040750592255136955, 0.013903849329163257, 0.023492605338191384, 0.0, 0.005643178489223641, 0.003457089050309378, 0.0014154729973938967, 0.0049708528440315005, 0.031348242227550324, 0.03873754939002722, 0.08023962372208321, 0.0, 1.2554927809165097e-05, 1.2554927809165097e-05, 1.2554927809165097e-05, 0.0, 0.0029321184316723975, 0.0017499831853645354, 0.03830951472052475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00248785806323717, 0.00248785806323717, 0.03932765497678944]}",0.13166316219573454,0,63,1062,{'lens': 0},0.0,26473
1125,1285,-0.16630903104421366,-0.24567262464722492,"{'obs': [0.027392553256916106, 0.0866790170507412, 0.044724823608163856, 0.046981344930479965, 0.017271525917543967, 0.0074845011933175965, 0.004275952955406928, 0.008243739428350765, 0.007934799210447001, 0.03321084954286182, 0.019325932745020428, 0.02594031755871341, 0.020006237078299627, 0.0025039680842832233, 0.0027341633025648954, 0.015494656919413655, 0.0045451038837596965, 0.017799533168306073, 0.020020154774822496, 0.018416354442521096, 0.022273033803732543, 0.020677760913082655, 0.002266794837941511, 0.0034564168976042677, 0.0028376740060397396, 0.01016273998411191, 0.024034534775269924, 0.020330168681404973, 0.01820900157137804, 0.032933932893806854, 0.008585229949762052, 0.020979696433478395, 0.0027779314924464525, 0.009808705900525282, 0.009239595147095683, 0.010185378618057307, 0.018935490251890758, 0.04075017101098384, 0.01390208756004014, 0.023502486167899853, 0.0, 0.005643096059370708, 0.00346055637683106, 0.0014141414141414096, 0.004970790241374928, 0.03135308371241573, 0.038741342147368116, 0.08025006538612527, 0.0, 1.2543116964565693e-05, 1.2543116964565693e-05, 1.2543116964565693e-05, 0.0, 0.0029293600888392153, 0.0017483369170810318, 0.03831451029873043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024855176511362886, 0.0024855176511362886, 0.039331692756071075]}",0.13165643972076696,0,63,1063,{'lens': 0},0.0,26473
1126,1285,-0.16632330827067585,-0.24558270676691735,"{'obs': [0.02738969753673634, 0.08667464419126575, 0.044713338232339604, 0.04696928622250969, 0.01727124893551865, 0.007483532333253589, 0.0042744074911136585, 0.00824429473571713, 0.007932752010951626, 0.03321269787946069, 0.019337745450524385, 0.02592962426627839, 0.02001261315512434, 0.0025027335994206226, 0.002731593600212861, 0.015499586140702673, 0.0045433054580675996, 0.017792972247518468, 0.02002771750549001, 0.018403317882467463, 0.022283349294662427, 0.020683254113048687, 0.00226466439166525, 0.0034589982797670425, 0.002835007019191958, 0.010158409923558757, 0.02404046061427605, 0.020334998877764233, 0.01821491847340396, 0.03293890577408624, 0.00858376244936172, 0.02098226771394234, 0.002775320654577612, 0.009804708578772492, 0.009237624528670647, 0.010178279182276585, 0.01892895344677799, 0.04074975055864305, 0.013900329102513117, 0.02351234842462015, 0.0, 0.005643013784461108, 0.003464017185821686, 0.001412812333864961, 0.004970727756392523, 0.031357916096745674, 0.03874512777546589, 0.08026048742297927, 0.0, 1.2531328320802004e-05, 1.2531328320802004e-05, 1.2531328320802004e-05, 0.0, 0.002926606930860983, 0.0017466937432867827, 0.03831949648675152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002483181638306273, 0.002483181638306273, 0.03933572294554204]}",0.13164974215787362,0,63,1064,{'lens': 0},0.0,26473
1127,1285,-0.16633755868544517,-0.24549295774647892,"{'obs': [0.02738684717941137, 0.08667027954373298, 0.04470187442529625, 0.046957250160000394, 0.017270972473647374, 0.0074825652926451, 0.0042728649291007515, 0.008244849000252762, 0.007930708655962345, 0.03321454274500491, 0.019349535972543828, 0.02591895105514372, 0.02001897725809586, 0.002501501432839454, 0.0027290287235929426, 0.015504506105238094, 0.004541510409700746, 0.017786423647708865, 0.020035266033846415, 0.018390305804216744, 0.02229364541377836, 0.020688736997146233, 0.002262537946227067, 0.0034615748142637843, 0.0028323450407701815, 0.010154087994574719, 0.024046375324946013, 0.020339820003332204, 0.018220824263876775, 0.032943869315623306, 0.008582297704830686, 0.02098483416571058, 0.0027727147196906846, 0.009800718763727219, 0.00923565761093749, 0.01017119307876963, 0.01892242891735558, 0.04074933089588412, 0.013898573947253752, 0.023522192160670547, 0.0, 0.005642931664058379, 0.0034674714956404984, 0.001411485749513914, 0.004970665388752807, 0.03136273940617547, 0.03874890629440292, 0.08027088988793309, 0.0, 1.2519561815336462e-05, 1.2519561815336462e-05, 1.2519561815336462e-05, 0.0, 0.002923858943132475, 0.001745053655264917, 0.03832447331103924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024808500123548118, 0.0024808500123548118, 0.03933974556658206]}",0.13164306940419893,0,63,1065,{'lens': 0},0.0,26473
1128,1285,-0.1663161350844269,-0.24559099437148224,"{'obs': [0.027389009496082375, 0.08667692863199321, 0.04471464030743368, 0.0469702455208107, 0.017269006386035634, 0.007482569106644536, 0.00427312064168645, 0.008241378648981845, 0.007931984147673259, 0.0332133879613955, 0.01933678460572847, 0.0259301640689846, 0.020011221174423627, 0.0025019138859705505, 0.0027307326877785538, 0.015498489597719961, 0.004542614953639457, 0.017793459943392004, 0.02002775742476334, 0.01840477036144499, 0.02228375549506327, 0.020683111698400394, 0.0022646795190218393, 0.00345832755834046, 0.002835052929332654, 0.01015914080397924, 0.02404121333476624, 0.020335203562234623, 0.018214945236905603, 0.03293854762775376, 0.008583287674190147, 0.020979633736353056, 0.0027756318287164685, 0.009805511833103605, 0.009238049236742383, 0.010178302694080031, 0.018929523140007117, 0.04075099779480654, 0.013901044746845314, 0.023510460537173303, 0.0, 0.005643501146549881, 0.003464218708121136, 0.0014127674493528107, 0.004970953486678721, 0.03135941087683256, 0.03874698937841962, 0.08026213299411991, 0.0, 1.2507817385866166e-05, 1.2507817385866166e-05, 1.2507817385866166e-05, 0.0, 0.00292693506749989, 0.0017467669525596298, 0.03831924567102603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024834600572726183, 0.0024834600572726183, 0.03933603416173942]}",0.13165450537101636,0,63,1066,{'lens': 0},0.0,26473
1129,1285,-0.16629475164011162,-0.24568884723523907,"{'obs': [0.027391167759676205, 0.0866835652571077, 0.04472738226101977, 0.04698321652293159, 0.01726704398368652, 0.007482572913494956, 0.004273375874960834, 0.008237914802586784, 0.007933257248584338, 0.03321223534232893, 0.019324057140256718, 0.025941356064992604, 0.020003479628865117, 0.0025023255659936223, 0.002732433458029421, 0.015492484367629228, 0.004543717427205274, 0.01780048305014228, 0.020020262889924093, 0.018419207806101106, 0.02227388411415271, 0.020677496943794657, 0.002266817077622057, 0.003455086389119897, 0.00283775574219023, 0.010164184142325833, 0.024036061020294396, 0.020330595774259993, 0.018209077229666335, 0.03293323591493176, 0.008584275787936939, 0.0209744430547544, 0.002778543469871539, 0.009810295918282471, 0.009240436379649797, 0.010185398983026213, 0.018936604065146658, 0.04075266156926986, 0.013903510915134924, 0.02349875090359826, 0.0, 0.005644069561595289, 0.0034609720176730376, 0.0014140467467552709, 0.004971241044589779, 0.03135608858653247, 0.03874507605553095, 0.08025339251435326, 0.0, 1.2496094970321773e-05, 1.2496094970321773e-05, 1.2496094970321773e-05, 0.0, 0.00293000542593597, 0.0017484770384254863, 0.03831402782977573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024860652098850494, 0.0024860652098850494, 0.03933232971360689]}",0.13166593311867072,0,63,1067,{'lens': 0},0.0,26473
1130,1285,-0.16627340823969952,-0.24578651685393269,"{'obs': [0.027393321981577914, 0.08669018945408527, 0.044740100353269564, 0.04699616323478632, 0.017265085256248175, 0.007482576713216443, 0.004273630630270286, 0.008234457442795462, 0.007934527965411315, 0.033211084881725035, 0.019311353508989968, 0.025952527102206583, 0.019995752580582934, 0.0025027364750803216, 0.0027341310433172724, 0.015486490383287728, 0.004544817836213852, 0.01780749300500726, 0.020012782389794287, 0.01843361821434401, 0.02226403121897419, 0.020671892703710653, 0.002268950633303548, 0.003451851289504616, 0.002840453493600507, 0.010169218036218595, 0.024030918354351526, 0.0203259966151018, 0.018203220211204667, 0.03292793414913752, 0.008585262051283455, 0.020969262093533274, 0.002781449658515083, 0.009815071044500329, 0.009242819052252141, 0.010192481983041785, 0.01894367173012676, 0.04075432222805068, 0.013905972465131856, 0.023487063198175985, 0.0, 0.005644636912193046, 0.0034577314071695983, 0.0014153236484697113, 0.004971528064002876, 0.031352772517749795, 0.038743166315643944, 0.08024466840252625, 0.0, 1.2484394506866417e-05, 1.2484394506866417e-05, 1.2484394506866417e-05, 0.0, 0.00293307003463715, 0.0017501839218833544, 0.03830881975976372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002488665483934536, 0.002488665483934536, 0.03932863220264314]}",0.13167735262973096,0,63,1068,{'lens': 0},0.0,26473
1131,1285,-0.16625210477081298,-0.2458840037418149,"{'obs': [0.027395472173129945, 0.08669680125780375, 0.04475279465114657, 0.047009085724542175, 0.01726313019340747, 0.007482580505829003, 0.004273884908956146, 0.008231006551404123, 0.007935796304844788, 0.03320993657352639, 0.01929867364504084, 0.025963677239444486, 0.019988039988892484, 0.0025031466153941735, 0.002735825452580263, 0.01548050761313583, 0.004545916186459083, 0.017814489844895875, 0.020005315884987454, 0.01844800166204764, 0.02225419675765007, 0.02066629894864084, 0.002271080197299947, 0.0034486222424611134, 0.0028431461977677336, 0.010174242512162071, 0.02402578530986037, 0.020321406060544462, 0.018197374150682125, 0.03292264230245609, 0.008586246469422586, 0.02096409082541078, 0.0027843504099488163, 0.009819837236899255, 0.009245197267094706, 0.010199551731420283, 0.01895072617216022, 0.04075597977989271, 0.013908429409796707, 0.023475397359368155, 0.0, 0.0056452032013303765, 0.0034544968595482985, 0.001416598161219298, 0.004971814546429233, 0.03134946265302471, 0.0387412601487034, 0.08023596061270452, 0.0, 1.2472715933894605e-05, 1.2472715933894605e-05, 1.2472715933894605e-05, 0.0, 0.002936128909739264, 0.001751887611920347, 0.038303621433568386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024912608931120872, 0.0024912608931120872, 0.039324941609379986]}",0.13168876388699266,0,63,1069,{'lens': 0},0.0,26473
1132,1285,-0.16626635514018603,-0.2457943925233646,"{'obs': [0.027392629738375286, 0.08669243629828138, 0.044741347538137244, 0.04699706870951934, 0.017262862611023545, 0.007481618873660202, 0.004272350043571484, 0.008231570644782403, 0.00793375965310883, 0.03321177539886333, 0.019310445586869056, 0.025953022077919635, 0.019994397318640993, 0.0025019198206045305, 0.0027332686063628983, 0.015485422417582365, 0.004544127086235634, 0.017807951736115872, 0.02001285007594079, 0.018435008627359237, 0.022264472009421547, 0.020671772057732705, 0.0022689576924426577, 0.003451196434308156, 0.0028404890517885117, 0.010169925982296085, 0.0240316860969332, 0.02032621736105578, 0.01820326874056649, 0.03292759784938002, 0.008584786247978088, 0.020966662272160038, 0.0027817482133040044, 0.009815851926916693, 0.009243232463240278, 0.010192478859659487, 0.018944211782851574, 0.040755556256472605, 0.013906674885816794, 0.023485229630357807, 0.0, 0.005645119418483858, 0.003457943925233634, 0.0014152742377041396, 0.004971751454535463, 0.03135427132404009, 0.038745024625614334, 0.08024633739026162, 0.0, 1.2461059190031152e-05, 1.2461059190031152e-05, 1.2461059190031152e-05, 0.0, 0.0029333848640292278, 0.0017502503337783655, 0.03830858983816615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002488932611903571, 0.002488932611903571, 0.03932895550914054]}",0.13168204795078767,0,63,1070,{'lens': 0},0.0,26473
1133,1285,-0.1662805788982251,-0.24570494864612522,"{'obs': [0.027389792611622037, 0.08668807948994392, 0.0447299218016228, 0.04698507413523417, 0.01726259552832661, 0.007480659037256423, 0.0042708180444153655, 0.00823213368476502, 0.007931726804644086, 0.033213610790352774, 0.01932219554561262, 0.025942386813988666, 0.02000074277662526, 0.0025006953167482017, 0.002730716534835015, 0.015490328044056076, 0.0045423413270023315, 0.01780142583668933, 0.020020370197443235, 0.01842203985604093, 0.02227472807304779, 0.020677234946266044, 0.002266839151179873, 0.003453765819074252, 0.0028378368677999134, 0.010165617513176814, 0.02403757586479581, 0.020331019676878937, 0.01820915232281335, 0.032932544142248076, 0.008583328753371023, 0.02096922891695458, 0.0027791508760366805, 0.009811874059156319, 0.009241271328487354, 0.010185419195875837, 0.018937709558602328, 0.040755133523945906, 0.013904923638258878, 0.023495043540430575, 0.0, 0.005645035792094569, 0.0034613845538215174, 0.0014139527865018016, 0.004971688480460356, 0.031359071015277656, 0.038748782072689766, 0.08025669479008284, 0.0, 1.2449424214130096e-05, 1.2449424214130096e-05, 1.2449424214130096e-05, 0.0, 0.002930645942587557, 0.0017486161131119056, 0.03831354896469743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024866086785591233, 0.0024866086785591233, 0.03933296191328996]}",0.13167535669339486,0,63,1071,{'lens': 0},0.0,26473
1134,1285,-0.1662947761194021,-0.2456156716417911,"{'obs': [0.027386960778015713, 0.08668373080998022, 0.04471851738178095, 0.046973101938886104, 0.01726232894391829, 0.007479700991592204, 0.0042692889034666275, 0.008232695674299908, 0.007929697748807075, 0.033215442757604366, 0.01933392358279137, 0.02593177139196802, 0.020007076396068513, 0.0024994730974139926, 0.0027281692246346094, 0.01549522451824159, 0.004540558899409389, 0.017794912112448286, 0.02002787628886825, 0.018409095280191502, 0.02228496500222697, 0.020682687642843162, 0.002264724562419444, 0.0034563304102120528, 0.0028351896319157716, 0.010161317082246197, 0.02404345464428554, 0.020335813033157644, 0.018215024928227665, 0.03293748120695779, 0.008581873977970313, 0.020971790773232718, 0.0027765583845478403, 0.00980790361279102, 0.009239313852567923, 0.010178372703106708, 0.018931219465368472, 0.040754711580099294, 0.013903175657953869, 0.023504839140969628, 0.0, 0.005644952321724663, 0.003464818763326215, 0.0014126338006934976, 0.004971625623874194, 0.031363861751867395, 0.03875253250960274, 0.08026703286639693, 0.0, 1.2437810945273631e-05, 1.2437810945273631e-05, 1.2437810945273631e-05, 0.0, 0.002927912131073949, 0.0017469849413645998, 0.038318498839126976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024842890809112137, 0.0024842890809112137, 0.039336960842804775]}",0.13166869001365905,0,63,1072,{'lens': 0},0.0,26473
