ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
1007,1225,-0.13998734177215072,-0.2033755274261578,"{'obs': [0.015241684295379797, 0.05517757883723583, 0.048939363496326174, 0.02386934443896479, 0.02384888669698806, 0.0036023891720094133, 3.4522439585730723e-05, 0.00011507479861910241, 0.027321626851537117, 0.027405774859837376, 0.04848235362629027, 0.013670796219796019, 0.02669589348539943, 0.01667392881153568, 0.01666242133167377, 0.016678630792554522, 0.003065018783169039, 0.006161837968697965, 0.050886103101293476, 0.015517602099880852, 0.0033422835954482013, 1.1507479861910243e-05, 6.805498843065197e-06, 0.016667123312692614, 0.0003512787133652793, 0.0001719919487375592, 0.04228371252258497, 0.042814035472262466, 0.02861881320742045, 0.0317306275534126, 0.028964570356976024, 0.025744089478266428, 8.201448074865796e-05, 0.00345957545477763, 0.00918237614440138, 0.019984763244257256, 0.010856774496015116, 0.014245194561650272, 0.031009476927197976, 0.06781779519121131, 2.0929609537204472e-05, 9.669479606188467e-05, 0.0033679541274478477, 0.0, 0.0, 0.0027660571964369346, 0.0058778715424285186, 0.06318464938718235, 3.348737525952716e-06, 3.348737525952716e-06, 0.0, 0.0, 0.0, 0.0, 0.0035563592525617725, 0.053641752059473066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008539280691173]}",0.1377852823970631,0,60,948,{'lens': 0},0.0,79659
1008,1225,-0.13998682824025172,-0.20337197049525563,"{'obs': [0.01524084421123761, 0.05517747534539402, 0.048939393939394595, 0.02386934412619354, 0.023848907941373794, 0.003602356547562015, 3.448606188332215e-05, 0.00011495353961107385, 0.02732133393682912, 0.027405759157156696, 0.04848247884952515, 0.013670722873385475, 0.02669595677190686, 0.016673983881782945, 0.016662488527821834, 0.01667868090813264, 0.0030647161056080365, 0.006161784515739496, 0.05088625657118857, 0.015517558462764213, 0.003342274164192021, 1.1495353961107387e-05, 6.798327611407594e-06, 0.016667185554171536, 0.0003509085566599418, 0.0001718107138073826, 0.042283856803299456, 0.04281420634160274, 0.028618940990515977, 0.031730769230769465, 0.02896469968387837, 0.025744204425711008, 8.192805874576158e-05, 0.0034594424283061398, 0.009182359590684063, 0.019984852476291174, 0.010856822971549112, 0.014245258166491057, 0.031009615384614914, 0.06781809799789092, 2.0907555154130496e-05, 9.65929048120829e-05, 0.003367917646105261, 0.0, 0.0, 0.0027660695468914556, 0.005877897787144377, 0.06318493150685064, 3.3452088246608792e-06, 3.3452088246608792e-06, 0.0, 0.0, 0.0, 0.0, 0.0035563751317175857, 0.053641991570073246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008561643835611]}",0.13778545459707237,0,60,949,{'lens': 0},0.0,79659
1009,1225,-0.13998631578947252,-0.20336842105262903,"{'obs': [0.01524000589569362, 0.05517737207142978, 0.04893942431837234, 0.023869343814080755, 0.0238489291410345, 0.003602323991797664, 3.4449760765550235e-05, 0.00011483253588516746, 0.027321041638783673, 0.02740574348753429, 0.04848260380913216, 0.013670649681388428, 0.026696019925179542, 0.016674038836092846, 0.01666255558250433, 0.01667873091820428, 0.003064414065262952, 0.006161731175313571, 0.05088640971798916, 0.015517514917515188, 0.0033422647527911174, 1.1483253588516747e-05, 6.7911714770797965e-06, 0.016667247664615765, 0.0003505391792318787, 0.00017162986042442747, 0.04228400078026506, 0.0428143768512181, 0.028619068504594464, 0.031730910609858214, 0.028964828738513554, 0.02574431913116097, 8.184181868392393e-05, 0.0034593096818903786, 0.009182343071816677, 0.019984941520468178, 0.010856871345029353, 0.014245321637426915, 0.031009753550542554, 0.06781840016708278, 2.0885547201336673e-05, 9.649122807017545e-05, 0.0033678812415655016, 0.0, 0.0, 0.0027660818713450205, 0.005877923976608202, 0.06318521303258277, 3.341687552213868e-06, 3.341687552213868e-06, 0.0, 0.0, 0.0, 0.0, 0.0035563909774435974, 0.05364223057644058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050085839598997435]}",0.1377856264460418,0,60,950,{'lens': 0},0.0,79659
1010,1225,-0.13998580441640263,-0.2033648790746557,"{'obs': [0.015239169343168647, 0.05517726901465579, 0.048939454633461596, 0.023869343502624357, 0.02384895029611128, 0.0036022915044996947, 3.441353599082305e-05, 0.00011471178663607685, 0.027320749955455456, 0.027405727850865876, 0.04848272850594295, 0.013670576643317769, 0.02669608294563777, 0.01667409367483112, 0.01666262249616751, 0.016678780823102268, 0.0030641126601236406, 0.006161677947065199, 0.05088656254271446, 0.015517471463843975, 0.0033422553611828546, 1.1471178663607686e-05, 6.7840303924561585e-06, 0.01666730964443866, 0.0003501705786228021, 0.00017144938738507476, 0.04228414445444, 0.042814547002243304, 0.028619195750504544, 0.03173105169161975, 0.028964957521740463, 0.0257444335953797, 8.175575998919846e-05, 0.003459177214646891, 0.009182326587689285, 0.019985030377380877, 0.010856919616777774, 0.014245384974880256, 0.031009891425900417, 0.0678187017007979, 2.0863585532355247e-05, 9.638976515948125e-05, 0.003367844913586288, 0.0, 0.0, 0.00276609416987965, 0.00587795011099429, 0.06318549396625239, 3.33817368517684e-06, 3.33817368517684e-06, 0.0, 0.0, 0.0, 0.0, 0.003556406789845264, 0.05364246908016572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008606229032091]}",0.1377857979450426,0,60,951,{'lens': 0},0.0,79659
1011,1225,-0.13998529411764588,-0.20336134453781254,"{'obs': [0.015238334548106962, 0.05517716617438763, 0.04893948488486369, 0.02386934319182228, 0.023848971406744614, 0.003602259085452351, 3.4377387318563784e-05, 0.0001145912910618793, 0.02732045888490734, 0.027405712247047603, 0.04848285294078565, 0.013670503758688434, 0.026696145833700072, 0.016674148398361958, 0.01666268926925577, 0.01667883062315803, 0.003063811888188403, 0.006161624830640877, 0.05088671504637941, 0.015517428101461986, 0.0033422459893048618, 1.145912910618793e-05, 6.776904310111141e-06, 0.016667371494051845, 0.0003498027523847529, 0.00017126929349076272, 0.04228428782677844, 0.04281471679580837, 0.028619322729091283, 0.031731192476991035, 0.02896508603441437, 0.025744547819127384, 8.166988209005015e-05, 0.0034590450256959315, 0.009182310138192413, 0.01998511904761939, 0.01085696778711496, 0.014245448179271723, 0.03101002901160417, 0.06781900260103883, 2.0841670001333865e-05, 9.628851540616248e-05, 0.0033678086619263583, 0.0, 0.0, 0.002766106442577022, 0.005877976190476205, 0.06318577430972522, 3.334667200213419e-06, 3.334667200213419e-06, 0.0, 0.0, 0.0, 0.0, 0.0035564225690275994, 0.053642707082832614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050086284513805465]}",0.1377859690951415,0,60,952,{'lens': 0},0.0,79659
1012,1225,-0.13998478488982044,-0.20335781741867529,"{'obs': [0.015237501504976152, 0.05517706354994374, 0.048939515072779105, 0.023869342881672466, 0.023848992473074416, 0.0036022267344407834, 3.434131450920538e-05, 0.00011447104836401793, 0.027320168425210328, 0.027405696675976064, 0.04848297711448492, 0.013670431027017397, 0.026696208589783235, 0.01667420300704803, 0.016662755902211626, 0.01667888031870161, 0.003063511747463943, 0.00616157182568859, 0.0508868672299947, 0.015517384830081849, 0.003342236637095028, 1.1447104836401795e-05, 6.769793182818265e-06, 0.01666743321386521, 0.000349435698080047, 0.00017108957754796025, 0.04228443089823054, 0.04281488623303857, 0.0286194494411962, 0.031731332966905085, 0.028965214277386974, 0.025744661803161012, 8.158418441734286e-05, 0.003458913114161448, 0.009182293723217046, 0.019985207531771357, 0.010857015856360147, 0.014245511251020184, 0.031010166308565627, 0.06781930286979972, 2.081980046303236e-05, 9.618747813920952e-05, 0.0033677724863454632, 0.0, 0.0, 0.0027661186895184707, 0.0058780022152267845, 0.06318605406485918, 3.331168074085178e-06, 3.331168074085178e-06, 0.0, 0.0, 0.0, 0.0, 0.0035564383150951764, 0.053642944586018565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008650627092384]}",0.13778613989740096,0,60,953,{'lens': 0},0.0,79659
1013,1225,-0.13998427672955857,-0.20335429769391775,"{'obs': [0.015236670208267, 0.05517696114064544, 0.04893954519740749, 0.02386934257217286, 0.023849013495240007, 0.003602194451251043, 3.430531732418524e-05, 0.00011435105774728416, 0.02731987857444349, 0.027405681137548283, 0.04848310102786197, 0.013670358447823659, 0.026696271214302278, 0.016674257501250483, 0.016662822395475754, 0.01667892991006166, 0.0030632122359653203, 0.006161518931857796, 0.05088701909456676, 0.015517341649417392, 0.003342227304491504, 1.1435105774728418e-05, 6.7626969635490634e-06, 0.016667494804286934, 0.0003490694132812209, 0.00017091023836814058, 0.042284573669742496, 0.04281505531505445, 0.028619575887657293, 0.03173147316229101, 0.028965342251506383, 0.0257447755482344, 8.149866640432678e-05, 0.0034587814791710624, 0.009182277342654624, 0.019985295830421957, 0.010857063824831235, 0.014245574190542757, 0.03101030331769278, 0.06781960250906634, 2.079797677281954e-05, 9.608665269042628e-05, 0.0033677363866043606, 0.0, 0.0, 0.00276613091078499, 0.005878028185418138, 0.06318633323350438, 3.3276762836511265e-06, 3.3276762836511265e-06, 0.0, 0.0, 0.0, 0.0, 0.0035564540281521296, 0.053643181591294276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0500867275631426]}",0.13778631035287922,0,60,954,{'lens': 0},0.0,79659
1014,1225,-0.13998376963350667,-0.20335078534031154,"{'obs': [0.015235840652493364, 0.05517685894581688, 0.04893957525894764, 0.02386934226332142, 0.02384903447338012, 0.003602162235670077, 3.4269395525940023e-05, 0.00011423131841980009, 0.02731958933069397, 0.027405665631661708, 0.04848322468173457, 0.013670286020628232, 0.026696333707670498, 0.016674311881328955, 0.016662888749486973, 0.01667897939756546, 0.003062913351715909, 0.006161466148799422, 0.050887170641097844, 0.015517298559183648, 0.0033422179914327, 1.142313184198001e-05, 6.755615605472049e-06, 0.01666755626572348, 0.0003487038955709788, 0.00017073127476775507, 0.04228471614225651, 0.04281522404297187, 0.028619702069309045, 0.03173161306407404, 0.028965469957617163, 0.02574488905509821, 8.141332748662591e-05, 0.0034586501198560493, 0.009182260996397046, 0.01998538394415392, 0.010857111692844791, 0.014245636998254813, 0.031010440039889828, 0.06781990152081618, 2.077619878666999e-05, 9.598603839441537e-05, 0.00336770036246481, 0.0, 0.0, 0.0027661431064572336, 0.005878054101221656, 0.06318661181750321, 3.3241918058671984e-06, 3.3241918058671984e-06, 0.0, 0.0, 0.0, 0.0, 0.0035564697083021574, 0.053643418100223855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050086948391922154]}",0.1377864804626301,0,60,955,{'lens': 0},0.0,79659
1015,1225,-0.1399832635983252,-0.20334728033472543,"{'obs': [0.015235012832192057, 0.05517675696478502, 0.048939605257597545, 0.02386934195511611, 0.02384905540763291, 0.0036021300874857242, 3.423354887790034e-05, 0.00011411182959300114, 0.027319300692056896, 0.02740565015821423, 0.04848334807691705, 0.013670213744954134, 0.026696396070299454, 0.016674366147641572, 0.01666295496468227, 0.016679028781538915, 0.0030626150927473544, 0.006161413476165858, 0.05088732187058597, 0.015517255559096835, 0.0033422086978572825, 1.1411182959300115e-05, 6.74854906195168e-06, 0.01666761759857962, 0.00034833914254213887, 0.00017055268556820721, 0.04228485831671088, 0.04281539241790201, 0.028619827986982444, 0.0317317526731755, 0.02896559739656035, 0.025745002324499965, 8.132816710222567e-05, 0.0034585190353513184, 0.00918224468433666, 0.01998547187354753, 0.01085715946071606, 0.014245699674569982, 0.03101057647605717, 0.06782019990701843, 2.075446636116092e-05, 9.588563458856347e-05, 0.0033676644136895677, 0.0, 0.0, 0.002766155276615519, 0.005878079962808012, 0.06318688981869032, 3.3207146177857474e-06, 3.3207146177857474e-06, 0.0, 0.0, 0.0, 0.0, 0.003556485355648524, 0.053643654114364885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008716875871681]}",0.13778665022770323,0,60,956,{'lens': 0},0.0,79659
1016,1225,-0.13998275862068849,-0.20334378265412487,"{'obs': [0.01523418674192273, 0.05517665519687968, 0.04893963519355434, 0.02386934164755491, 0.023849076298135957, 0.0036020980064867094, 3.41977771444856e-05, 0.0001139925904816187, 0.027319012656635364, 0.027405634717104155, 0.04848347121422037, 0.013670141620326377, 0.026696458302598987, 0.016674420300544966, 0.016663021041496803, 0.016679078062306577, 0.0030623174570995285, 0.0061613609136109415, 0.05088747278402501, 0.015517212648874363, 0.0033421994237041747, 1.139925904816187e-05, 6.741497286547342e-06, 0.016667678803258416, 0.00034797515179758073, 0.00017037446959582665, 0.042285000194039954, 0.042815560440951424, 0.02861995364150501, 0.03173189199051292, 0.028965724569173457, 0.025745115357184056, 8.124318469146055e-05, 0.0034583882247953956, 0.009182228406366262, 0.01998555961918065, 0.010857207128758968, 0.014245762219900164, 0.03101071262709146, 0.06782049766963404, 2.073277935346901e-05, 9.578544061302682e-05, 0.003367628540042383, 0.0, 0.0, 0.0027661674213398262, 0.005878105770347166, 0.06318716723889271, 3.3172446965550413e-06, 3.3172446965550413e-06, 0.0, 0.0, 0.0, 0.0, 0.003556500970294062, 0.053643889635268414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050087388664974815]}",0.137786819649144,0,60,957,{'lens': 0},0.0,79659
1017,1225,-0.13998225469728484,-0.2033402922755715,"{'obs': [0.015233362376267743, 0.055176553641433417, 0.048939665067014367, 0.023869341340635803, 0.02384909714502626, 0.0036020659924626405, 3.4162080091098876e-05, 0.00011387360030366292, 0.02731872522254039, 0.027405619308230218, 0.04848359409445207, 0.013670069646271956, 0.026696520404977227, 0.01667447434039428, 0.016663086980363912, 0.016679127240191632, 0.003062020442820487, 0.006161308460789961, 0.05088762338240468, 0.015517169828234818, 0.003342190168912556, 1.1387360030366295e-05, 6.734460233012324e-06, 0.016667739880161268, 0.00034761192095019285, 0.00017019662568184353, 0.04228514177517418, 0.042815728113222026, 0.02862007903370081, 0.03173203101699994, 0.028965851476290504, 0.02574522815389177, 8.115837969700182e-05, 0.003458257687330404, 0.009182212162379104, 0.019985647181628735, 0.010857254697286127, 0.014245824634655546, 0.031010848493885596, 0.0678207948106158, 2.0711137621367266e-05, 9.568545581071678e-05, 0.0033675927412879893, 0.0, 0.0, 0.002766179540709803, 0.005878131524008367, 0.06318744407992977, 3.3137820194187625e-06, 3.3137820194187625e-06, 0.0, 0.0, 0.0, 0.0, 0.0035565165523411754, 0.053644124664479036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050087608112138325]}",0.13778698872799353,0,60,958,{'lens': 0},0.0,79659
1018,1225,-0.13998175182481634,-0.2033368091762226,"{'obs': [0.015232539729832057, 0.05517645229778163, 0.048939694878173116, 0.023869341034356773, 0.023849117948440256, 0.003602034045204002, 3.412645748412171e-05, 0.00011375485828040573, 0.027318438387890873, 0.027405603931491572, 0.04848371671841634, 0.013669997822319837, 0.026696582377840603, 0.01667452826754318, 0.01666315278171514, 0.016679176315515926, 0.0030617240479664277, 0.006161256117359639, 0.05088777366671056, 0.015517127096897964, 0.003342180933421858, 1.1375485828040573e-05, 6.727437855292812e-06, 0.016667800829687888, 0.0003472494476228204, 0.000170019152662363, 0.042285283061040145, 0.04281589543581115, 0.028620204164390463, 0.031732169753546424, 0.028965978118742026, 0.025745340715361303, 8.107375156384541e-05, 0.0034581274221020444, 0.009182195952268872, 0.01998573456146483, 0.010857302166608851, 0.014245886919244598, 0.03101098407732875, 0.06782109133190835, 2.0689541023221938e-05, 9.558567952728538e-05, 0.0033675570171921034, 0.0, 0.0, 0.0027661916348047646, 0.0058781572239601605, 0.06318772034361324, 3.3103265637155105e-06, 3.3103265637155105e-06, 0.0, 0.0, 0.0, 0.0, 0.00355653210189184, 0.05364435920353489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050087827101643514]}",0.13778715746528883,0,60,959,{'lens': 0},0.0,79659
1019,1225,-0.1399812499999988,-0.20333333333333067,"{'obs': [0.015231718797243112, 0.05517635116526244, 0.04893972462722528, 0.023869340728715827, 0.023849138708513806, 0.0036020021645021528, 3.4090909090909085e-05, 0.00011363636363636364, 0.027318152150813537, 0.027405588586787804, 0.048483839086914025, 0.013669926148000952, 0.026696644221593843, 0.016674582082343854, 0.01666321844598022, 0.016679225288599962, 0.003061428270601648, 0.0061612038829781295, 0.05088792363792414, 0.015517084454584726, 0.003342171717171766, 1.1363636363636365e-05, 6.720430107526882e-06, 0.016667861652236327, 0.0003468877294482133, 0.0001698420493783397, 0.04228542405256055, 0.04281606240981154, 0.028620329034391177, 0.03173230820105844, 0.02896610449735511, 0.025745453042327775, 8.098929973929973e-05, 0.003457997428259577, 0.009182179775929703, 0.019985821759259604, 0.010857349537037151, 0.014245949074074088, 0.0310111193783064, 0.0678213872354482, 2.0667989417989417e-05, 9.548611111111112e-05, 0.003367521367521417, 0.0, 0.0, 0.0027662037037036948, 0.005878182870370387, 0.06318799603174738, 3.306878306878307e-06, 3.306878306878307e-06, 0.0, 0.0, 0.0, 0.0, 0.003556547619047607, 0.05364459325396772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008804563492057]}",0.1377873258620627,0,60,960,{'lens': 0},0.0,79659
1020,1225,-0.13998074921956177,-0.20332986472424291,"{'obs': [0.01523089957315071, 0.05517625024321676, 0.04893975431436475, 0.02386934042371097, 0.023849159425382207, 0.0036019703501493183, 3.405543467978431e-05, 0.00011351811559928105, 0.02731786650944292, 0.0274055732740189, 0.048483961200742616, 0.013669854622848185, 0.02669670593664, 0.016674635785147027, 0.016663283973587097, 0.01667927415976291, 0.003061133108798501, 0.006161151757305011, 0.05088807329702281, 0.015517041901017199, 0.0033421625201022153, 1.1351811559928106e-05, 6.713436944043503e-06, 0.016667922348202982, 0.0003465267640689748, 0.00016966531467555267, 0.04228556475065427, 0.042816229036311416, 0.028620453644516763, 0.031732446360438274, 0.028966230612953392, 0.025745565135523243, 8.090502367297372e-05, 0.0034578677049558037, 0.009182163633256173, 0.019985908775581335, 0.010857396808879753, 0.014246011099549094, 0.031011254397700326, 0.06782168252316381, 2.0646482665213155e-05, 9.538674991328477e-05, 0.0033674857920435943, 0.0, 0.0, 0.0027662157474852493, 0.005878208463406191, 0.06318827114612889, 3.3034372264341045e-06, 3.3034372264341045e-06, 0.0, 0.0, 0.0, 0.0, 0.003556563103909606, 0.053644826817302864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008826371339373]}",0.1377874939193437,0,60,961,{'lens': 0},0.0,79659
1021,1225,-0.1399802494802483,-0.20332640332640067,"{'obs': [0.015230082052226899, 0.055176149530988226, 0.0489397839397846, 0.023869340119340218, 0.023849180099180196, 0.00360193860193859, 3.402003402003401e-05, 0.00011340011340011339, 0.027317581461921307, 0.027405557993085274, 0.048484083060696306, 0.013669783246396358, 0.02669676752338045, 0.016674689376301958, 0.016663349364961947, 0.01667932292932261, 0.003060838560637357, 0.006161099740001275, 0.0508882226449799, 0.015516999435918628, 0.003342153342153391, 1.134001134001134e-05, 6.706458319361545e-06, 0.016667982917982594, 0.00034616654913751017, 0.00016948894740458016, 0.04228570515623637, 0.042816395316394446, 0.02862057799557764, 0.03173258423258447, 0.028966356466357084, 0.025745676995676727, 8.08209228167648e-05, 0.0034577382513470488, 0.009182147524143295, 0.019985995610995955, 0.010857443982444096, 0.01424607299607301, 0.031011389136388654, 0.06782197719697566, 2.0625020625020622e-05, 9.52875952875953e-05, 0.0033674502905272634, 0.0, 0.0, 0.0027662277662277575, 0.00587823400323402, 0.06318854568854704, 3.3000033000033e-06, 3.3000033000033e-06, 0.0, 0.0, 0.0, 0.0, 0.003556578556578545, 0.053645059895059355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008848133848128]}",0.1377876616381564,0,60,962,{'lens': 0},0.0,79659
1022,1225,-0.13997975077881503,-0.20332294911733897,"{'obs': [0.015229266229165858, 0.055176049027923196, 0.048939813503677085, 0.023869339815601597, 0.023849200730041948, 0.0036019069196639173, 3.398470688190314e-05, 0.00011328235627301047, 0.027317297006398702, 0.02740554274388775, 0.04848420466756598, 0.01366971201818223, 0.0266968289822149, 0.016674742856156465, 0.01666341462052916, 0.016679371597595576, 0.003060544624206558, 0.006161047830729323, 0.05088837168276471, 0.015516957059013407, 0.0033421441832657277, 1.1328235627301049e-05, 6.6994941881887914e-06, 0.016668043361968275, 0.00034580708231597587, 0.00016931294642077478, 0.04228584527021809, 0.04281656125113982, 0.02862070208838086, 0.03173272181839184, 0.028966482058382988, 0.02574578862351421, 8.073699662484708e-05, 0.0034576090665931402, 0.009182131448486518, 0.019986082266067035, 0.010857491058036343, 0.01424613476404755, 0.031011523595245855, 0.06782227125879621, 2.060360315812029e-05, 9.518864659051576e-05, 0.0033674148627420154, 0.0, 0.0, 0.0027662397600092216, 0.005878259490019632, 0.06318881966078363, 3.2965765052992467e-06, 3.2965765052992467e-06, 0.0, 0.0, 0.0, 0.0, 0.0035565939771547133, 0.05364529248874989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008869851159565]}",0.13778782901952116,0,60,963,{'lens': 0},0.0,79659
1023,1225,-0.13997925311203202,-0.2033195020746861,"{'obs': [0.015228452098683783, 0.05517594873337075, 0.048939843006233705, 0.023869339512493138, 0.023849221318101084, 0.0036018753031201046, 3.394945303658996e-05, 0.00011316484345529988, 0.02731701314103278, 0.02740552752632757, 0.04848432602213924, 0.01366964093774448, 0.026696890313541388, 0.016674796225056916, 0.016663479740711386, 0.016679420164897023, 0.0030602512976023784, 0.006160996029152955, 0.05088852041134249, 0.015516914770027077, 0.003342135043379906, 1.131648434552999e-05, 6.692544505420961e-06, 0.016668103680551494, 0.00034544836127622903, 0.0001691373105842387, 0.0422859850935069, 0.04281672684162224, 0.028620825923730133, 0.03173285911875147, 0.028966607389844523, 0.025745900019758673, 8.065324455365948e-05, 0.0034574801498573936, 0.009182115406181727, 0.01998616874135581, 0.010857538035961387, 0.014246196403872766, 0.03101165777514277, 0.06782256471053, 2.058223012579859e-05, 9.508990318118949e-05, 0.0033673795084583963, 0.0, 0.0, 0.0027662517289073216, 0.005878284923928096, 0.0631890930646131, 3.2931568201277746e-06, 3.2931568201277746e-06, 0.0, 0.0, 0.0, 0.0, 0.0035566093657379847, 0.0536455245998809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008891523414339]}",0.13778799606445427,0,60,964,{'lens': 0},0.0,79659
1024,1225,-0.13997875647668276,-0.2033160621761631,"{'obs': [0.015227639655518769, 0.055175848646682665, 0.048939872447645125, 0.023869339210012882, 0.023849241863490665, 0.0036018437521028075, 3.3914272256241166e-05, 0.00011304757418747055, 0.02731672986398886, 0.027405512340306373, 0.04848444712520043, 0.013669570004623698, 0.02669695151775632, 0.016674849483348245, 0.0166635447259295, 0.016679468631540854, 0.0030599585789289853, 0.0061609443349373684, 0.05088866883167451, 0.015516872568686313, 0.0033421259224368526, 1.1304757418747058e-05, 6.685609226140732e-06, 0.016668163874122104, 0.00034509038369977697, 0.00016896203875979907, 0.04228612462700651, 0.04281689208891194, 0.02862094950242583, 0.03173299613455077, 0.028966732461551736, 0.025746011185130088, 8.056966606189403e-05, 0.0034573515003065917, 0.009182099397125235, 0.019986255037421186, 0.010857584916522854, 0.014246257915947049, 0.031011791676946635, 0.06782285755407366, 2.0560901389916934e-05, 9.499136442141625e-05, 0.0033673442274479042, 0.0, 0.0, 0.0027662636729994155, 0.005878310305123795, 0.06318936590180249, 3.2897442223867092e-06, 3.2897442223867092e-06, 0.0, 0.0, 0.0, 0.0, 0.0035566247224278194, 0.053645756229952574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05008913150752523]}",0.13778816277396794,0,60,965,{'lens': 0},0.0,79659
1025,1225,-0.13997826086956403,-0.20331262939958322,"{'obs': [0.015226828894430701, 0.05517574876721339, 0.04893990182810124, 0.023869338908158882, 0.02384926236634321, 0.003601812266408528, 3.387916431394692e-05, 0.00011293054771315641, 0.027316447173439857, 0.027405497185726213, 0.04848456797753065, 0.01366949921836238, 0.026697012595254456, 0.016674902631373965, 0.016663609576602647, 0.016679516997839663, 0.003059666466298394, 0.006160892747749142, 0.050888816944718064, 0.015516830454718926, 0.0033421168203777393, 1.1293054771315642e-05, 6.678688305616777e-06, 0.016668223943068345, 0.0003447331472777275, 0.00016878712981698355, 0.042286263871616894, 0.04281705699407476, 0.028621072825265017, 0.03173313286667348, 0.028966857274311312, 0.025746122120345456, 8.04862606104842e-05, 0.0034572231171109673, 0.009182083421213787, 0.019986341154819762, 0.010857631700023119, 0.01424631930066714, 0.031011925301521092, 0.06782314979131598, 2.0539616812908737e-05, 9.489302967563839e-05, 0.0033673090194829823, 0.0, 0.0, 0.00276627559236254, 0.005878335633770435, 0.06318963817411158, 3.2863386900653983e-06, 3.2863386900653983e-06, 0.0, 0.0, 0.0, 0.0, 0.0035566400473232653, 0.05364598738045888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050089347333136094]}",0.13778832914907038,0,60,966,{'lens': 0},0.0,79659
1026,1225,-0.1399777662874859,-0.20330920372285147,"{'obs': [0.01522601981020114, 0.05517564909432006, 0.04893993114779116, 0.02386933860692919, 0.02384928282679068, 0.0036017808458346087, 3.384412898373601e-05, 0.00011281376327912005, 0.02731616506756624, 0.027405482062489547, 0.04848468857990776, 0.013669428578504913, 0.02669707354642891, 0.016674955669476153, 0.01666367429314824, 0.016679565264104763, 0.0030593749578304305, 0.006160841267256239, 0.05088896475142647, 0.015516788427853851, 0.003342107737143981, 1.1281376327912007e-05, 6.671781699302799e-06, 0.01666828388777685, 0.00034437664971073917, 0.00016861258262999598, 0.04228640282823428, 0.04281722155817208, 0.028621195893041452, 0.031733269315999645, 0.028966981828926607, 0.025746232826118803, 8.040302766259332e-05, 0.003457094999444186, 0.009182067478344555, 0.01998642709410583, 0.0108576783867633, 0.014246380558428142, 0.03101205864972621, 0.06782344142413796, 2.0518376257776464e-05, 9.479489831092727e-05, 0.003367273884337016, 0.0, 0.0, 0.0027662874870734142, 0.005878360910031043, 0.06318990988329283, 3.2829402012442343e-06, 3.2829402012442343e-06, 0.0, 0.0, 0.0, 0.0, 0.0035566553405229607, 0.05364621805288761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050089562712365136]}",0.13778849519076566,0,60,967,{'lens': 0},0.0,79659
